Payment_ID,Loan_ID,Payment_Date,Payment_Amount,Payment_Status
47950,893,2025-03-13,9560.94,Paid
47951,6092,2025-05-11,49632.99,Late
47952,5635,2025-12-19,28366.1,Late
47953,2557,2024-03-03,41781.76,Paid
47954,8818,2023-08-05,134650.12,Late
47955,230,2024-10-28,79173.44,Paid
47956,4878,2025-05-31,40144.27,Paid
47957,10820,2023-10-16,32853.95,Paid
47958,987,2023-04-03,84397.66,Paid
47959,5595,2026-09-24,117959.81,Paid
47960,9130,2025-05-01,117950.28,Paid
47961,1703,2024-12-20,65280.33,Paid
47962,1922,2024-12-29,36173.07,Partial
47963,6348,2025-12-22,225422.32,Paid
47964,1034,2026-10-08,52105.26,Paid
47965,7067,2025-07-13,56830.31,Paid
47966,6255,2022-10-09,29995.69,Late
47967,596,2025-06-28,94513.36,Paid
47968,1702,2025-09-10,143940.11,Paid
47969,2464,2026-06-26,118553.76,Paid
47970,3224,2025-04-25,77844.07,Paid
47971,14611,2024-11-12,92233.21,Paid
47972,9527,2023-08-26,22394.12,Paid
47973,1528,2022-10-09,235241.265,Paid
47974,10446,2025-06-13,133886.92,Paid
47975,14175,2024-03-04,35378.38,Paid
47976,7820,2025-07-18,8107.33,Paid
47977,2282,2026-10-05,57062.8,Paid
47978,437,2024-11-15,0.0,Missed
47979,11846,2025-02-07,64259.83,Late
47980,6317,2025-10-05,38702.35,Partial
47981,1711,2024-10-22,72041.07,Partial
47982,114,2024-09-27,60189.38,Paid
47983,1416,2023-01-30,0.0,Missed
47984,14835,2025-06-18,145209.58,Paid
47985,1785,2026-11-09,144727.25,Paid
47986,11924,2024-03-09,35076.34,Partial
47987,14114,2025-10-26,20136.22,Paid
47988,9480,2024-11-04,32109.25,Late
47989,11930,2025-04-14,64176.58,Late
47990,9547,2026-09-10,65081.89,Partial
47991,8197,2025-10-18,106309.72,Paid
47992,8264,2023-10-22,59982.69,Paid
47993,11000,2026-11-09,89565.61,Paid
47994,10155,2022-09-11,60079.06,Paid
47995,13264,2024-05-29,151748.64,Paid
47996,10729,2023-05-10,54222.55,Late
47997,7898,2024-05-25,114100.09,Late
47998,12067,2025-03-31,215304.03,Paid
47999,9665,2022-10-07,6035.6,Paid
48000,14246,2022-09-08,217133.59,Paid
48001,2990,2025-04-13,114638.79,Paid
48002,8606,2023-05-01,21805.78,Paid
48003,101,2024-12-03,235241.265,Paid
48004,11488,2024-07-22,166846.93,Paid
48005,5660,2023-04-09,86193.81,Partial
48006,14915,2025-10-30,35499.66,Paid
48007,5502,2025-05-05,0.0,Missed
48008,14705,2022-04-10,190135.28,Paid
48009,10783,2024-04-27,67387.4,Partial
48010,12166,2026-04-09,32110.13,Paid
48011,12661,2024-02-06,18734.37,Paid
48012,8116,2022-03-19,21080.74,Paid
48013,7689,2025-04-02,10445.54,Paid
48014,5332,2023-09-06,47651.39,Paid
48015,639,2025-04-20,40144.69,Paid
48016,1245,2023-10-20,43000.54,Late
48017,7768,2025-08-27,62596.16,Paid
48018,8010,2022-10-23,123229.62,Paid
48019,9882,2025-04-04,98552.65,Paid
48020,11782,2024-03-29,12561.32,Paid
48021,10189,2025-02-01,46800.52,Paid
48022,6204,2024-06-24,0.0,Missed
48023,14864,2025-01-22,136629.05,Paid
48024,10115,2025-09-08,21356.86,Paid
48025,9639,2025-07-13,38053.99,Paid
48026,5807,2023-03-18,33733.92,Paid
48027,6348,2026-03-27,235241.265,Paid
48028,2132,2025-12-03,73747.25,Partial
48029,5117,2024-10-18,105924.9,Paid
48030,7983,2025-12-28,82145.19,Late
48031,2691,2025-12-07,83418.35,Paid
48032,4759,2025-03-02,56537.58,Paid
48033,7620,2023-01-01,20322.11,Paid
48034,335,2025-03-21,64546.39,Late
48035,8406,2024-02-09,0.0,Missed
48036,11604,2025-03-23,19493.54,Paid
48037,9154,2024-03-11,118709.45,Late
48038,14573,2025-02-05,69993.93,Paid
48039,379,2023-10-29,34883.16,Paid
48040,4862,2024-07-03,0.0,Missed
48041,5028,2026-02-27,52411.24,Partial
48042,13436,2022-07-02,235241.265,Paid
48043,5932,2024-10-31,78322.4,Paid
48044,14378,2024-10-28,81713.52,Paid
48045,8810,2025-04-18,98302.55,Paid
48046,14428,2025-12-06,29133.06,Paid
48047,870,2023-11-13,52396.36,Paid
48048,520,2024-06-05,26215.05,Paid
48049,2838,2024-06-15,56976.34,Paid
48050,6414,2023-08-18,83284.04,Paid
48051,4088,2022-10-16,235241.265,Paid
48052,1543,2026-12-26,86570.89,Late
48053,12174,2024-02-20,36912.2,Paid
48054,8465,2024-11-04,29090.77,Paid
48055,9020,2025-07-08,0.0,Missed
48056,13519,2027-01-01,27142.11,Late
48057,13014,2026-03-20,107360.72,Late
48058,11334,2022-09-17,38368.23,Paid
48059,6854,2024-01-14,29530.95,Paid
48060,11847,2025-06-05,42427.42,Paid
48061,14690,2024-10-02,16289.31,Paid
48062,5199,2024-05-04,113425.61,Paid
48063,6024,2024-03-09,26888.59,Partial
48064,10310,2026-01-13,190740.95,Paid
48065,396,2025-04-19,40222.63,Paid
48066,14059,2024-09-07,99147.56,Paid
48067,5437,2025-02-08,28737.25,Paid
48068,5295,2025-10-13,73540.49,Late
48069,5249,2025-10-23,28210.54,Paid
48070,13572,2026-11-04,0.0,Missed
48071,4371,2025-09-02,53051.7,Paid
48072,9362,2024-12-07,152024.13,Paid
48073,11971,2023-07-22,33365.78,Paid
48074,5807,2024-08-13,34348.34,Paid
48075,2669,2023-08-29,16404.79,Late
48076,1144,2023-02-14,203063.02,Paid
48077,2107,2023-12-08,29231.83,Late
48078,244,2024-05-21,96699.66,Paid
48079,12866,2024-07-05,71504.57,Late
48080,6218,2025-06-27,99041.98,Late
48081,1243,2025-05-08,113081.62,Paid
48082,9014,2026-12-20,219340.86,Paid
48083,2465,2025-07-02,40395.56,Paid
48084,14426,2023-04-10,144203.21,Paid
48085,8219,2027-02-06,78531.01,Paid
48086,10990,2026-01-10,133814.63,Late
48087,498,2024-06-03,38647.18,Paid
48088,2113,2024-04-03,71235.51,Paid
48089,316,2023-06-27,27660.58,Paid
48090,6075,2025-03-26,36027.04,Partial
48091,7597,2024-12-14,140952.07,Paid
48092,12269,2025-12-07,210330.39,Paid
48093,11867,2025-01-29,62208.93,Paid
48094,13712,2025-06-09,53691.17,Paid
48095,1702,2024-02-22,142070.13,Paid
48096,8816,2026-10-02,30420.44,Paid
48097,5402,2025-04-19,31385.81,Late
48098,1548,2025-01-18,44233.03,Paid
48099,1737,2025-03-31,72498.42,Paid
48100,9188,2024-12-16,105975.83,Paid
48101,4440,2025-09-18,83992.84,Paid
48102,12949,2024-09-03,207555.49,Paid
48103,9456,2023-02-12,55667.0,Paid
48104,13039,2024-11-14,24962.64,Paid
48105,6478,2023-05-10,91085.41,Paid
48106,7227,2024-05-16,27835.71,Paid
48107,10923,2023-11-26,54660.87,Paid
48108,1513,2025-06-22,235241.265,Paid
48109,5253,2024-06-18,107704.57,Paid
48110,4033,2025-10-12,235241.265,Paid
48111,3664,2024-12-18,57994.02,Paid
48112,4907,2025-01-02,193759.71,Paid
48113,14647,2023-01-07,17992.85,Paid
48114,9014,2025-03-19,221003.53,Paid
48115,6635,2025-03-28,19542.87,Paid
48116,8816,2026-10-31,30505.29,Paid
48117,11948,2024-11-19,13597.64,Paid
48118,11778,2026-12-22,96794.87,Paid
48119,7660,2022-05-31,158218.73,Paid
48120,535,2026-10-22,80635.44,Late
48121,8797,2025-05-16,148226.33,Paid
48122,14902,2024-10-06,78273.42,Late
48123,12382,2024-09-07,47415.92,Paid
48124,13195,2024-02-27,34295.63,Late
48125,2741,2026-07-10,144816.81,Paid
48126,751,2022-07-06,148800.61,Paid
48127,14280,2025-11-07,96506.45,Paid
48128,1553,2022-07-09,138435.84,Paid
48129,5137,2023-03-24,211606.41,Paid
48130,1773,2025-01-26,107639.42,Paid
48131,14810,2023-07-01,155106.39,Paid
48132,6847,2025-07-12,78807.41,Paid
48133,961,2025-02-12,153382.16,Paid
48134,13745,2026-06-15,56030.85,Late
48135,3893,2026-02-11,152779.66,Paid
48136,4066,2025-11-08,16288.71,Late
48137,6167,2023-07-23,124304.23,Paid
48138,965,2024-08-06,63662.8,Partial
48139,7598,2022-12-25,96658.58,Late
48140,9313,2025-07-21,186307.71,Paid
48141,882,2025-05-01,138221.43,Paid
48142,8975,2023-08-08,46212.37,Paid
48143,10316,2025-02-10,217385.13,Paid
48144,5721,2023-04-28,75141.8,Paid
48145,6033,2024-08-13,170972.64,Paid
48146,3028,2026-12-10,157252.11,Late
48147,8256,2024-03-02,146556.07,Paid
48148,8218,2024-03-10,179936.25,Paid
48149,10475,2024-11-06,150425.33,Paid
48150,12876,2023-07-06,235241.265,Paid
48151,13086,2026-04-14,92888.02,Late
48152,311,2024-01-20,14694.78,Late
48153,3816,2025-06-04,83593.34,Paid
48154,12061,2024-02-28,18527.65,Partial
48155,2032,2024-05-22,29678.29,Late
48156,9687,2025-09-29,235241.265,Paid
48157,9839,2023-03-13,85723.47,Paid
48158,11058,2026-09-28,0.0,Missed
48159,14665,2024-10-13,69824.67,Paid
48160,11014,2023-09-29,75858.81,Paid
48161,13222,2025-12-28,235241.265,Paid
48162,11122,2026-07-07,39952.63,Paid
48163,9269,2023-04-03,97165.52,Paid
48164,3784,2022-12-03,30672.86,Paid
48165,6146,2023-11-18,110715.1,Paid
48166,4181,2022-12-09,14147.42,Paid
48167,7324,2025-04-23,99555.46,Paid
48168,9665,2022-08-02,6458.52,Paid
48169,1764,2026-03-04,9069.01,Partial
48170,4359,2025-01-29,43041.71,Partial
48171,2359,2024-01-03,216587.24,Paid
48172,2778,2024-09-11,23216.5,Paid
48173,2022,2022-09-27,125249.17,Paid
48174,14402,2025-12-04,28988.41,Paid
48175,2742,2025-09-02,54967.07,Paid
48176,12158,2024-11-14,100214.58,Late
48177,5835,2024-09-23,235241.265,Late
48178,3066,2025-01-29,235241.265,Paid
48179,6165,2024-12-18,144906.86,Paid
48180,5778,2024-07-14,111005.37,Paid
48181,14568,2023-06-13,58164.24,Paid
48182,11272,2023-04-25,201957.34,Paid
48183,14534,2023-03-22,15801.59,Paid
48184,9072,2023-07-23,13678.73,Paid
48185,8501,2024-12-17,0.0,Missed
48186,1986,2025-12-28,89059.25,Paid
48187,13499,2026-04-17,8999.3,Paid
48188,7224,2024-11-21,57263.38,Paid
48189,7346,2024-03-25,116460.13,Paid
48190,1317,2025-06-29,98070.77,Paid
48191,6990,2024-11-01,33299.58,Late
48192,2879,2023-10-01,41654.87,Paid
48193,7129,2024-04-07,120766.46,Paid
48194,6887,2024-06-02,9757.72,Paid
48195,14467,2023-06-01,210998.56,Paid
48196,4941,2026-01-06,216084.25,Paid
48197,9906,2024-04-27,46913.42,Paid
48198,12655,2026-12-26,121651.91,Paid
48199,902,2024-02-03,15298.79,Paid
48200,14134,2024-03-23,222576.05,Paid
48201,5830,2024-10-21,55601.53,Late
48202,1874,2025-09-03,184912.12,Paid
48203,7129,2024-02-07,116865.01,Paid
48204,2218,2023-07-12,49888.97,Paid
48205,1952,2023-04-28,83227.21,Paid
48206,2529,2023-05-09,34150.19,Paid
48207,5902,2023-10-20,178616.25,Late
48208,6421,2025-02-06,38408.84,Paid
48209,12619,2025-04-18,87179.31,Late
48210,4227,2026-04-10,57901.43,Paid
48211,7558,2024-08-05,37986.18,Paid
48212,3421,2025-04-03,170649.51,Paid
48213,5563,2023-11-03,124892.77,Partial
48214,5524,2023-08-17,82488.39,Paid
48215,5409,2023-10-12,36764.65,Paid
48216,1893,2024-01-27,37463.13,Partial
48217,10199,2024-03-30,26219.0,Paid
48218,8732,2024-03-07,65970.55,Paid
48219,13043,2022-12-12,235241.265,Paid
48220,11093,2023-12-23,95659.15,Paid
48221,13145,2022-08-30,10250.58,Paid
48222,1942,2022-09-27,158859.23,Paid
48223,8185,2024-09-18,11787.47,Paid
48224,3245,2025-03-02,37367.29,Paid
48225,7250,2024-06-16,45307.04,Paid
48226,13351,2023-01-15,10749.04,Paid
48227,12621,2025-05-25,211426.57,Late
48228,602,2023-04-28,67874.41,Paid
48229,11190,2024-04-14,216348.73,Paid
48230,13172,2026-06-10,205759.52,Paid
48231,5210,2024-02-02,39790.54,Paid
48232,799,2025-08-04,83115.54,Paid
48233,79,2025-07-12,26857.05,Paid
48234,8293,2025-05-06,117885.43,Paid
48235,1701,2024-02-08,12171.97,Paid
48236,1717,2024-08-20,26368.13,Paid
48237,12388,2026-09-04,16371.07,Paid
48238,7668,2024-08-25,84040.49,Paid
48239,10406,2024-03-28,44621.86,Paid
48240,5433,2023-04-13,30345.61,Late
48241,101,2025-01-06,235241.265,Paid
48242,9136,2023-04-07,235241.265,Paid
48243,3107,2024-10-14,17714.14,Paid
48244,11333,2024-10-14,42247.03,Partial
48245,5256,2026-05-27,5544.87,Paid
48246,3043,2024-12-24,129672.01,Paid
48247,14267,2026-02-24,103344.03,Paid
48248,13076,2023-07-17,62022.18,Paid
48249,14317,2023-11-25,81734.09,Paid
48250,7335,2024-12-16,20292.23,Partial
48251,10538,2025-09-20,46729.33,Paid
48252,6221,2026-01-26,54864.42,Paid
48253,3460,2023-10-26,16742.08,Late
48254,1101,2024-07-05,56579.1,Late
48255,5525,2026-01-23,151160.07,Paid
48256,6286,2024-01-21,57314.45,Paid
48257,920,2023-05-31,10380.03,Paid
48258,13822,2026-07-11,8906.99,Late
48259,5375,2022-06-21,70308.91,Paid
48260,562,2025-11-24,39009.25,Late
48261,8124,2027-03-12,75246.36,Paid
48262,3421,2025-06-30,167732.68,Paid
48263,13780,2024-04-28,93683.95,Paid
48264,443,2024-02-09,20621.24,Paid
48265,14835,2024-10-25,142879.65,Paid
48266,12043,2023-02-20,0.0,Missed
48267,14368,2022-05-31,13364.96,Paid
48268,9227,2026-09-22,67889.07,Paid
48269,8918,2024-09-13,28502.13,Partial
48270,11499,2025-04-22,7900.52,Paid
48271,638,2023-08-09,108859.05,Paid
48272,12021,2025-06-23,16678.41,Paid
48273,879,2023-11-24,112563.04,Paid
48274,9031,2024-08-24,0.0,Missed
48275,5082,2026-01-24,202997.37,Paid
48276,8890,2025-05-23,26746.79,Paid
48277,4991,2024-07-30,95509.29,Paid
48278,7659,2023-10-26,37482.23,Partial
48279,3340,2026-05-08,84758.95,Paid
48280,11531,2023-11-10,3326.72,Partial
48281,3142,2025-02-26,66148.61,Paid
48282,1091,2022-12-28,44551.83,Paid
48283,14867,2026-01-28,67518.14,Paid
48284,10378,2023-11-20,0.0,Missed
48285,1603,2023-09-13,99518.66,Paid
48286,12284,2026-10-16,54761.34,Paid
48287,2029,2025-04-20,15225.26,Paid
48288,8952,2025-11-03,84943.22,Paid
48289,6102,2022-07-16,12626.02,Late
48290,20,2026-01-21,0.0,Missed
48291,13720,2025-07-30,106311.65,Late
48292,542,2023-11-17,27315.63,Paid
48293,7974,2026-01-12,51425.64,Paid
48294,125,2026-01-23,9698.05,Paid
48295,12251,2024-07-03,110076.13,Paid
48296,6072,2023-01-23,22083.22,Partial
48297,7375,2023-12-02,98119.66,Paid
48298,2915,2023-11-20,79581.2,Paid
48299,4192,2025-07-19,24209.45,Paid
48300,5253,2023-10-24,104945.77,Paid
48301,2113,2024-09-05,74868.38,Paid
48302,1154,2025-10-14,13233.01,Late
48303,6679,2023-04-12,32509.69,Paid
48304,8851,2023-12-28,141197.25,Paid
48305,4890,2023-09-30,82104.22,Partial
48306,4353,2025-07-08,115855.67,Late
48307,13091,2026-04-08,0.0,Missed
48308,14585,2024-02-01,63962.52,Paid
48309,9029,2023-03-26,128481.89,Late
48310,2199,2023-06-09,113136.99,Late
48311,13908,2025-05-21,114488.24,Paid
48312,2225,2025-03-30,46132.12,Paid
48313,9763,2026-02-17,13356.91,Paid
48314,11431,2023-05-22,217747.2,Paid
48315,2681,2023-04-24,210498.19,Paid
48316,6946,2022-08-20,58691.98,Paid
48317,9323,2025-02-16,79541.22,Paid
48318,1389,2024-03-10,31910.38,Paid
48319,7631,2024-11-14,56826.99,Paid
48320,4376,2025-06-21,92953.91,Paid
48321,9254,2023-06-22,136371.19,Paid
48322,12579,2023-09-05,42460.78,Paid
48323,9910,2025-01-10,28919.45,Paid
48324,12361,2025-01-19,12692.5,Late
48325,911,2025-10-02,7869.03,Partial
48326,2314,2023-12-18,28137.37,Paid
48327,9211,2025-05-18,45387.17,Paid
48328,10903,2025-09-06,8023.8,Paid
48329,1715,2023-09-21,119379.16,Paid
48330,9855,2025-02-21,19669.5,Paid
48331,12694,2025-08-24,124102.37,Late
48332,1601,2023-09-13,85233.6,Paid
48333,11000,2025-02-06,75671.67,Late
48334,9021,2025-01-02,0.0,Missed
48335,6314,2025-04-17,52686.77,Paid
48336,3360,2022-12-29,41287.56,Late
48337,8262,2025-08-29,100399.51,Paid
48338,14141,2025-04-05,118252.98,Paid
48339,8866,2023-02-13,63738.65,Paid
48340,5114,2022-07-30,176785.65,Partial
48341,2099,2025-11-06,12726.85,Partial
48342,2782,2025-02-24,16206.53,Paid
48343,1781,2023-11-15,91490.41,Paid
48344,9562,2024-03-21,154103.02,Paid
48345,5330,2025-01-12,0.0,Missed
48346,5326,2024-04-05,118957.94,Paid
48347,12359,2026-09-03,89111.46,Paid
48348,6372,2025-04-10,10939.23,Paid
48349,2598,2025-10-15,79979.16,Paid
48350,3475,2025-05-31,173848.86,Partial
48351,12991,2025-04-10,9773.43,Partial
48352,12388,2026-07-30,14919.41,Paid
48353,9772,2024-11-22,26478.34,Paid
48354,769,2025-12-27,142804.59,Paid
48355,2508,2023-08-01,33162.68,Late
48356,9942,2022-07-19,143742.25,Paid
48357,1860,2024-03-03,22438.61,Late
48358,11138,2024-07-28,65923.74,Paid
48359,14308,2025-11-08,17272.95,Late
48360,12944,2025-05-11,41176.49,Paid
48361,2277,2024-10-10,26413.39,Paid
48362,14946,2025-02-28,13389.86,Partial
48363,14041,2023-07-05,29408.16,Paid
48364,14177,2025-05-19,0.0,Missed
48365,4819,2024-08-28,67339.13,Paid
48366,10015,2023-03-20,38873.67,Paid
48367,685,2023-03-31,14683.87,Paid
48368,7560,2023-11-21,204960.41,Paid
48369,8730,2024-03-27,144829.44,Late
48370,5006,2023-12-15,32541.31,Paid
48371,13352,2024-11-09,106607.01,Paid
48372,515,2023-10-23,13119.84,Paid
48373,6880,2023-06-24,32145.23,Partial
48374,12113,2025-01-19,127591.34,Paid
48375,953,2023-05-14,121140.04,Paid
48376,11541,2024-07-16,119725.23,Paid
48377,10608,2025-04-23,84102.59,Late
48378,12916,2024-01-26,105882.54,Paid
48379,9595,2025-09-22,0.0,Missed
48380,5836,2022-10-13,95750.86,Paid
48381,1860,2024-10-31,24355.52,Paid
48382,7885,2025-09-09,78568.95,Paid
48383,890,2026-03-20,140365.9,Late
48384,14750,2025-06-30,33731.13,Paid
48385,8034,2025-11-15,205046.9,Late
48386,12237,2025-08-01,33405.06,Paid
48387,11247,2025-01-02,58620.16,Paid
48388,4777,2023-12-09,48719.32,Paid
48389,4114,2024-07-10,99889.29,Paid
48390,13881,2024-09-20,7780.59,Paid
48391,1106,2026-02-03,43946.95,Paid
48392,2620,2024-09-25,26374.54,Paid
48393,7403,2025-11-10,225318.96,Paid
48394,1408,2023-10-13,61358.9,Paid
48395,8108,2024-05-15,75457.17,Paid
48396,3024,2023-08-13,185464.47,Late
48397,10503,2025-04-30,107159.07,Paid
48398,8558,2025-11-08,97879.82,Paid
48399,832,2025-12-14,235241.265,Paid
48400,523,2024-07-31,45448.86,Paid
48401,7224,2026-05-16,53529.42,Paid
48402,552,2024-05-16,0.0,Missed
48403,1305,2024-02-28,49984.91,Paid
48404,10211,2024-12-02,90156.72,Late
48405,14810,2023-05-09,153139.93,Paid
48406,3360,2024-02-17,47848.44,Paid
48407,11954,2025-02-09,161332.95,Late
48408,2019,2024-08-12,44921.57,Late
48409,4318,2022-12-07,89489.65,Paid
48410,12174,2023-04-25,37247.61,Paid
48411,8905,2023-02-26,139086.26,Paid
48412,6286,2023-07-27,53602.6,Paid
48413,345,2025-06-28,34343.31,Paid
48414,7165,2023-09-06,153649.86,Paid
48415,5288,2025-05-28,24764.2,Paid
48416,135,2024-12-01,67465.31,Paid
48417,2114,2024-05-07,106394.3,Late
48418,1238,2025-09-21,171955.77,Paid
48419,11452,2026-02-20,136775.18,Paid
48420,10454,2025-11-20,82147.96,Paid
48421,13454,2026-05-30,12615.98,Paid
48422,7222,2023-06-04,79156.28,Paid
48423,13958,2024-07-10,36240.97,Paid
48424,2897,2024-04-10,26395.19,Paid
48425,2749,2025-02-24,44167.92,Late
48426,10570,2023-02-25,100216.17,Paid
48427,14046,2023-03-17,81799.07,Partial
48428,13603,2023-04-10,24672.38,Paid
48429,3791,2026-01-27,82902.07,Partial
48430,12554,2023-01-30,111403.05,Paid
48431,10645,2023-07-09,24047.91,Paid
48432,2307,2024-11-06,112185.04,Paid
48433,841,2024-06-27,18134.46,Late
48434,4632,2024-09-06,45942.67,Paid
48435,4559,2023-02-17,35244.27,Paid
48436,8516,2022-12-25,20614.46,Paid
48437,11466,2026-12-21,113924.44,Paid
48438,11583,2024-05-31,63725.41,Paid
48439,3621,2023-02-04,29192.22,Paid
48440,10248,2026-08-13,220130.15,Paid
48441,5589,2026-10-22,62199.74,Paid
48442,13814,2026-04-23,75610.71,Paid
48443,3419,2023-04-14,60843.58,Paid
48444,11533,2026-04-24,142774.53,Paid
48445,13362,2024-02-06,58301.21,Paid
48446,3953,2025-01-17,23244.59,Paid
48447,3996,2025-04-25,29516.35,Paid
48448,5158,2025-09-21,0.0,Missed
48449,2529,2024-07-30,35297.55,Paid
48450,10903,2026-12-04,8377.45,Paid
48451,14805,2022-06-01,131843.51,Late
48452,11660,2025-01-18,101643.37,Paid
48453,3356,2024-07-20,0.0,Missed
48454,10763,2025-04-25,13808.84,Paid
48455,10792,2024-09-25,29426.06,Paid
48456,13441,2022-10-03,191609.27,Paid
48457,2992,2026-05-17,234756.15,Paid
48458,2727,2023-07-28,71900.92,Paid
48459,10963,2023-08-23,89026.03,Paid
48460,164,2022-12-23,98183.37,Paid
48461,13212,2026-06-24,0.0,Missed
48462,12236,2023-06-07,156820.2,Late
48463,14517,2024-06-28,15606.47,Partial
48464,9690,2023-09-11,151541.18,Paid
48465,3036,2023-12-25,30265.54,Late
48466,10614,2026-09-05,0.0,Missed
48467,6143,2024-05-04,42379.21,Partial
48468,8639,2025-05-20,123400.91,Late
48469,8210,2024-10-07,38845.73,Paid
48470,2227,2023-01-19,38637.86,Paid
48471,9069,2024-06-20,0.0,Missed
48472,14485,2024-12-25,212944.69,Paid
48473,12697,2023-05-04,114186.6,Paid
48474,9023,2023-11-22,216048.39,Paid
48475,10041,2025-06-01,98294.66,Paid
48476,5026,2024-03-08,235241.265,Paid
48477,3848,2025-04-22,103967.09,Paid
48478,5894,2025-01-06,173273.82,Paid
48479,487,2025-10-01,64357.21,Paid
48480,2871,2023-09-29,80522.4,Late
48481,7794,2022-08-28,116513.08,Paid
48482,338,2025-06-05,83986.68,Paid
48483,2224,2023-10-29,64043.16,Late
48484,460,2023-02-21,56453.73,Paid
48485,5866,2025-12-30,145161.66,Paid
48486,13141,2025-07-10,72306.7,Paid
48487,10322,2022-04-25,84111.17,Paid
48488,3186,2023-03-15,42758.73,Paid
48489,12693,2024-04-30,7980.52,Paid
48490,5378,2025-11-28,108237.94,Paid
48491,1350,2022-10-09,106775.6,Paid
48492,4371,2025-01-05,53629.55,Paid
48493,6715,2023-07-19,67976.77,Late
48494,3239,2025-03-07,32745.0,Partial
48495,11146,2024-12-22,34853.25,Paid
48496,6904,2023-02-15,56475.8,Paid
48497,9011,2022-11-29,96815.68,Paid
48498,14182,2026-05-17,223493.6,Paid
48499,7130,2024-04-25,168921.96,Paid
48500,13160,2025-07-16,156547.03,Paid
48501,10614,2025-04-19,119577.07,Paid
48502,11646,2024-09-01,62296.66,Paid
48503,13916,2025-09-22,226223.86,Paid
48504,2732,2024-05-25,143368.85,Late
48505,11663,2025-10-09,181968.58,Paid
48506,4037,2024-01-16,64110.88,Paid
48507,2251,2025-12-29,38837.47,Paid
