Loan_ID,Customer_ID,Branch_ID,Loan_Amount,Loan_Term,Interest_Rate,Loan_Type,Application_Date,Approval_Status,Default_Status
10614,4886,52,4500000,48,11.99,Auto,2025-03-13,Approved,No Default
10615,1017,81,4280524.56,24,10.69,Auto,2024-11-25,Rejected,Not Applicable
10616,2897,52,988142.75,48,11.45,Home,2024-11-18,Approved,Default
10617,5178,48,510390.25,12,7.51,Auto,2024-06-16,Approved,No Default
10618,2761,21,3116597.35,24,8.31,Auto,2022-10-23,Approved,No Default
10619,8759,13,1274618.81,48,8.8,Auto,2025-01-30,Pending,Not Applicable
10620,6198,6,472325.66,24,12.85,Gold,2022-04-11,Approved,No Default
10621,5048,79,340756.71,60,13.48,Gold,2022-02-09,Rejected,Not Applicable
10622,5720,79,3535604.01,48,13.67,Personal,2022-09-18,Rejected,Not Applicable
10623,4072,46,2839718.81,60,9.26,Home,2024-01-12,Rejected,Not Applicable
10624,7293,75,3324155.72,60,12.08,Personal,2022-08-22,Rejected,Not Applicable
10625,3918,80,3043157.16,36,16.2,Business,2024-11-18,Approved,Default
10626,2663,94,794493.73,60,7.91,Auto,2022-05-05,Approved,No Default
10627,7744,56,4500000,12,17.73,Business,2025-03-18,Rejected,Not Applicable
10628,3564,17,357576.44,24,10.14,Education,2024-09-04,Approved,No Default
10629,2748,49,4500000,24,9.43,Home,2023-05-09,Rejected,Not Applicable
10630,2216,79,1339305.04,48,13.11,Personal,2024-10-24,Approved,Default
10631,5870,23,3048318.32,120,14.2,Personal,2024-06-21,Pending,Not Applicable
10632,4744,45,3563716.6,84,9.03,Home,2024-12-31,Rejected,Not Applicable
10633,387,80,4500000,60,13.62,Business,2022-01-30,Rejected,Not Applicable
10634,5648,36,3365809.4,36,8.54,Auto,2022-08-31,Rejected,Not Applicable
10635,7008,52,1086155.06,36,10.09,Gold,2023-06-10,Approved,No Default
10636,7202,7,3604283.76,12,17.26,Business,2024-04-09,Approved,Default
10637,5756,46,556647.98,36,12.96,Auto,2025-03-16,Approved,No Default
10638,8320,56,1306683.69,36,13.34,Gold,2022-09-04,Rejected,Not Applicable
10639,5991,25,4500000,36,15.34,Business,2022-04-30,Pending,Not Applicable
10640,3777,36,4500000,36,9.68,Home,2024-02-16,Rejected,Not Applicable
10641,9601,83,801455.02,48,9.99,Auto,2023-01-31,Pending,Not Applicable
10642,2265,66,2241573.82,120,9.63,Education,2023-05-22,Rejected,Not Applicable
10643,2972,56,2554841.48,36,10.03,Auto,2023-09-24,Rejected,Not Applicable
10644,5378,52,4500000,120,12.09,Home,2024-03-07,Rejected,Not Applicable
10645,2152,86,1208301.88,84,15.8,Business,2022-12-07,Approved,No Default
10646,8272,11,4500000,60,7.5,Home,2024-08-18,Rejected,Not Applicable
10647,3144,82,4500000,36,10.98,Home,2022-11-21,Rejected,Not Applicable
10648,5741,89,2631920.89,120,14.45,Business,2022-09-16,Rejected,Not Applicable
10649,6116,84,1975176.64,60,9.52,Auto,2022-10-08,Approved,No Default
10650,512,3,834780.42,12,11.04,Gold,2022-01-11,Rejected,Not Applicable
10651,6342,27,1365244.61,60,12.96,Personal,2023-07-15,Approved,No Default
10652,1589,73,4500000,36,15.98,Business,2023-12-31,Approved,No Default
10653,6744,24,4500000,12,7.94,Home,2022-04-22,Rejected,Not Applicable
10654,838,62,4500000,84,15.32,Business,2022-01-29,Pending,Not Applicable
10655,747,31,2741120.37,36,13.91,Business,2023-03-20,Rejected,Not Applicable
10656,1925,38,303401.99,24,11.85,Gold,2022-02-28,Pending,Not Applicable
10657,6976,31,4500000,120,9.66,Home,2024-08-22,Rejected,Not Applicable
10658,2323,7,850749.77,48,14.35,Personal,2022-02-13,Rejected,Not Applicable
10659,1328,56,1793774.37,36,7.77,Auto,2024-04-10,Rejected,Not Applicable
10660,6710,28,4500000,84,7.5,Home,2023-05-25,Approved,No Default
10661,6899,7,2686773.03,48,12.83,Personal,2022-01-18,Approved,No Default
10662,7176,24,4500000,84,8.83,Home,2024-09-17,Rejected,Not Applicable
10663,6637,12,554529.19,24,7.84,Home,2022-09-16,Approved,No Default
10664,8165,86,4500000,36,13.55,Business,2024-12-13,Rejected,Not Applicable
10665,5105,43,2131639.42,24,13.79,Personal,2022-02-02,Rejected,Not Applicable
10666,4779,99,1465346.51,36,12.41,Gold,2022-05-06,Approved,No Default
10667,2936,88,4500000,120,7.57,Home,2023-08-29,Approved,No Default
10668,1166,65,4500000,48,8.55,Auto,2023-04-18,Rejected,Not Applicable
10669,1902,31,4500000,36,10.94,Home,2023-12-24,Rejected,Not Applicable
10670,9863,68,4500000,48,10.0,Home,2024-08-20,Rejected,Not Applicable
10671,2639,24,4500000,120,7.5,Home,2024-11-21,Approved,No Default
10672,675,82,618892.97,12,13.35,Personal,2023-05-28,Rejected,Not Applicable
10673,4223,92,1957361.79,36,10.64,Auto,2022-06-03,Rejected,Not Applicable
10674,9053,31,535669.01,48,8.55,Auto,2024-05-24,Approved,No Default
10675,6439,100,2773162.44,12,14.27,Business,2024-02-18,Rejected,Not Applicable
10676,2953,96,2252431.26,24,16.66,Business,2024-05-05,Approved,Default
10677,7186,7,2358476.84,36,10.77,Education,2023-08-02,Rejected,Not Applicable
10678,4958,62,4500000,48,15.19,Personal,2022-02-15,Rejected,Not Applicable
10679,329,45,2147025.98,36,8.26,Auto,2024-08-27,Approved,No Default
10680,6765,37,4500000,84,9.44,Home,2022-11-20,Approved,No Default
10681,7959,23,1185747.02,60,13.44,Personal,2024-02-01,Approved,No Default
10682,4725,82,1624565.61,36,11.46,Personal,2023-02-27,Rejected,Not Applicable
10683,2015,49,3538989.81,60,14.57,Business,2022-01-03,Rejected,Not Applicable
10684,99,79,4500000,36,10.07,Home,2024-12-22,Rejected,Not Applicable
10685,4748,19,4500000,60,10.63,Home,2023-07-19,Rejected,Not Applicable
10686,7433,41,1917374.54,60,11.73,Gold,2025-02-04,Rejected,Not Applicable
10687,6070,10,4500000,120,11.82,Home,2025-03-04,Rejected,Not Applicable
10688,7702,21,2424614.96,60,11.21,Education,2023-03-05,Rejected,Not Applicable
10689,6418,48,2656836.41,60,13.49,Personal,2022-04-22,Approved,No Default
10690,2599,96,4500000,24,7.78,Home,2024-12-12,Rejected,Not Applicable
10691,4368,17,4500000,60,9.39,Home,2023-07-13,Rejected,Not Applicable
10692,5094,41,1475207.55,36,10.8,Home,2023-08-29,Approved,No Default
10693,9971,77,2449890.51,60,15.24,Business,2023-09-14,Pending,Not Applicable
10694,3625,56,4485427.5,84,9.67,Home,2023-05-09,Rejected,Not Applicable
10695,7542,38,4400637.85,12,14.39,Auto,2023-03-03,Approved,No Default
10696,8539,18,2655550.56,24,13.36,Business,2024-09-12,Pending,Not Applicable
10697,7391,26,2114708.73,48,14.42,Personal,2024-05-24,Approved,No Default
10698,6687,53,887290.68,48,10.9,Home,2025-01-26,Rejected,Not Applicable
10699,8392,2,1389461.49,48,12.12,Personal,2023-12-09,Approved,No Default
10700,6531,35,4500000,12,7.5,Home,2024-02-04,Rejected,Not Applicable
10701,354,76,1301349.39,48,16.39,Business,2022-03-07,Rejected,Not Applicable
10702,1799,33,3358114.11,60,12.91,Education,2022-02-04,Rejected,Not Applicable
10703,1360,27,4500000,60,10.32,Home,2023-06-21,Approved,No Default
10704,4941,70,1053183.17,60,15.28,Personal,2023-12-11,Rejected,Not Applicable
10705,9642,73,3512934.67,12,16.61,Business,2023-10-30,Approved,Default
10706,6344,7,2679516.54,48,11.94,Education,2024-10-03,Rejected,Not Applicable
10707,1018,50,976460.99,84,11.53,Gold,2023-08-18,Rejected,Not Applicable
10708,5820,74,1440931.37,12,8.86,Auto,2023-04-16,Pending,Not Applicable
10709,6059,1,2132400.92,60,14.59,Business,2024-07-15,Approved,Default
10710,2962,99,709490.62,60,9.41,Education,2024-05-14,Rejected,Not Applicable
10711,3601,94,682124.16,60,13.54,Personal,2023-02-22,Approved,No Default
10712,7342,30,3287956.95,60,10.21,Auto,2022-06-05,Approved,No Default
10713,6623,12,2322366.07,84,11.36,Home,2024-05-18,Rejected,Not Applicable
10714,6864,53,3107166.2,24,10.58,Auto,2024-04-16,Rejected,Not Applicable
10715,4527,66,4500000,60,9.26,Auto,2024-04-16,Approved,No Default
10716,2932,79,1551528.31,24,13.51,Personal,2024-09-26,Rejected,Not Applicable
10717,9914,88,4500000,36,7.5,Home,2025-03-08,Pending,Not Applicable
10718,1833,42,2597094.47,24,10.2,Auto,2023-10-19,Rejected,Not Applicable
10719,6776,47,382281.11,36,13.16,Gold,2023-02-14,Rejected,Not Applicable
10720,5755,19,1745280.65,36,14.75,Personal,2023-12-25,Approved,No Default
10721,9603,12,4500000,36,7.5,Home,2022-06-12,Rejected,Not Applicable
10722,8535,86,3526087.81,48,12.17,Home,2022-04-22,Rejected,Not Applicable
10723,8688,27,4500000,36,9.73,Home,2022-04-30,Rejected,Not Applicable
10724,4176,25,955918.48,84,13.14,Personal,2022-06-14,Pending,Not Applicable
10725,7269,70,2023691.18,12,10.22,Education,2025-03-05,Rejected,Not Applicable
10726,3290,20,1050744.14,84,13.87,Gold,2022-02-24,Approved,No Default
10727,7411,3,4500000,60,12.19,Business,2023-10-13,Rejected,Not Applicable
10728,7218,67,2729169.15,48,15.38,Personal,2025-03-21,Rejected,Not Applicable
10729,1567,52,1321139.85,24,8.54,Auto,2022-10-12,Approved,No Default
10730,3875,51,4500000,84,10.37,Home,2022-11-28,Approved,No Default
10731,1982,20,1721449.55,48,11.01,Education,2022-04-06,Rejected,Not Applicable
10732,1890,43,4390789.15,48,9.4,Home,2024-03-28,Rejected,Not Applicable
10733,858,15,2336190.06,84,8.45,Home,2024-10-17,Pending,Not Applicable
10734,4208,45,499420.73,60,13.69,Gold,2024-08-15,Rejected,Not Applicable
10735,9715,82,394471.28,12,12.57,Gold,2024-10-25,Pending,Not Applicable
10736,9930,12,2520404.78,48,8.25,Home,2022-07-11,Rejected,Not Applicable
10737,1640,81,2847608.14,12,8.8,Education,2024-06-01,Approved,No Default
10738,781,8,4500000,48,8.97,Home,2024-10-13,Approved,No Default
10739,8048,26,3049130.1,24,11.23,Auto,2023-04-18,Rejected,Not Applicable
10740,8873,97,3284227.47,48,13.07,Education,2022-07-28,Approved,No Default
10741,6284,51,2222833.69,60,11.26,Auto,2022-05-03,Rejected,Not Applicable
10742,3157,78,3766530.14,24,10.83,Auto,2024-07-19,Approved,No Default
10743,7662,85,4500000,84,7.5,Home,2022-12-15,Pending,Not Applicable
10744,2914,25,410818.84,12,13.08,Personal,2025-01-14,Approved,No Default
10745,8933,15,2439283.43,12,14.13,Personal,2023-05-09,Rejected,Not Applicable
10746,1948,58,337056.1,60,13.58,Business,2024-12-03,Rejected,Not Applicable
10747,5393,51,2052774.85,24,15.95,Business,2024-10-29,Rejected,Not Applicable
10748,6446,59,710990.07,36,17.63,Business,2022-05-30,Rejected,Not Applicable
10749,5898,91,751322.26,120,11.3,Gold,2023-03-30,Rejected,Not Applicable
10750,7579,49,2466597.62,120,9.92,Auto,2022-01-19,Pending,Not Applicable
10751,924,26,1058635.23,48,13.89,Personal,2023-09-08,Rejected,Not Applicable
10752,2086,36,4232907.65,60,15.12,Personal,2022-08-02,Pending,Not Applicable
10753,8155,100,4500000,60,9.79,Home,2022-02-18,Rejected,Not Applicable
10754,2801,76,657852.71,48,14.93,Business,2022-02-05,Pending,Not Applicable
10755,4547,69,1807219.67,24,11.89,Auto,2022-11-22,Rejected,Not Applicable
10756,9082,83,4500000,60,10.11,Auto,2023-03-24,Rejected,Not Applicable
10757,4663,29,4500000,12,7.76,Home,2023-04-15,Rejected,Not Applicable
10758,454,69,283190.38,84,13.58,Gold,2024-03-06,Approved,No Default
10759,3253,66,2225043.73,36,9.75,Home,2023-01-14,Rejected,Not Applicable
10760,6017,100,2213335.56,36,12.7,Business,2023-08-30,Rejected,Not Applicable
10761,3582,77,4037850.68,24,9.99,Auto,2024-01-11,Rejected,Not Applicable
10762,4,67,2652630.16,84,12.1,Personal,2023-08-10,Rejected,Not Applicable
10763,8819,82,676112.41,60,8.41,Auto,2025-02-23,Approved,No Default
10764,9940,44,3839729.67,24,15.46,Personal,2023-10-16,Pending,Not Applicable
10765,6939,11,2044680.45,24,9.98,Auto,2025-02-20,Rejected,Not Applicable
10766,5416,52,4500000,24,10.63,Home,2024-02-03,Rejected,Not Applicable
10767,587,94,3886112.13,36,8.51,Auto,2023-02-20,Approved,Default
10768,4389,12,1088233.59,120,14.43,Personal,2023-02-08,Approved,No Default
10769,6716,14,1070814.89,48,13.3,Education,2024-07-13,Rejected,Not Applicable
10770,4122,57,4500000,84,10.54,Home,2023-01-25,Rejected,Not Applicable
10771,5827,76,4049099.07,60,10.65,Home,2024-05-25,Approved,No Default
10772,8655,90,1369747.1,120,8.63,Auto,2024-03-09,Rejected,Not Applicable
10773,6468,61,4500000,60,10.8,Home,2022-06-03,Rejected,Not Applicable
10774,2624,75,3715597.8,60,13.73,Business,2022-11-23,Approved,No Default
10775,4356,16,2207215.33,24,12.22,Personal,2022-05-09,Approved,No Default
10776,9302,90,835592.61,60,11.56,Home,2022-01-20,Rejected,Not Applicable
10777,794,85,1098996.49,84,12.63,Personal,2023-06-02,Rejected,Not Applicable
10778,4482,41,922859.07,84,12.83,Personal,2023-10-12,Rejected,Not Applicable
10779,6711,60,950735.15,120,15.16,Personal,2025-03-04,Rejected,Not Applicable
10780,3805,42,1011340.64,36,17.77,Business,2023-05-01,Rejected,Not Applicable
10781,4480,53,892101.27,36,8.86,Home,2024-01-30,Rejected,Not Applicable
10782,8504,6,4500000,48,7.82,Home,2022-04-26,Pending,Not Applicable
10783,5602,50,4500000,48,9.75,Home,2023-01-03,Approved,No Default
10784,9364,22,173708.25,36,13.52,Gold,2023-09-23,Approved,No Default
10785,5392,4,3750062.94,36,9.55,Home,2022-07-24,Approved,Default
10786,5114,62,1518563.67,12,11.7,Gold,2023-12-14,Rejected,Not Applicable
10787,9273,8,553249.97,24,10.66,Gold,2023-07-21,Approved,No Default
10788,7406,27,3806445.39,60,13.12,Personal,2023-10-28,Rejected,Not Applicable
10789,1066,25,4500000,120,9.36,Home,2023-05-25,Approved,No Default
10790,7827,97,340175.84,60,16.78,Personal,2022-02-19,Rejected,Not Applicable
10791,7364,23,1965408.21,48,12.29,Education,2023-07-25,Approved,No Default
10792,5011,67,325023.96,12,12.54,Personal,2024-08-27,Approved,No Default
10793,23,31,3037426.96,36,10.71,Education,2024-06-14,Approved,No Default
10794,2852,85,912508.16,24,10.8,Education,2024-11-03,Rejected,Not Applicable
10795,5258,39,599884.73,12,11.52,Gold,2022-04-07,Approved,Default
10796,7667,13,4453321.97,84,13.4,Business,2023-11-17,Approved,No Default
10797,297,17,655293.34,12,12.05,Personal,2022-07-04,Rejected,Not Applicable
10798,8679,97,1798584.5,120,13.34,Gold,2022-03-21,Rejected,Not Applicable
10799,820,65,1546086.28,60,12.55,Gold,2023-10-01,Approved,No Default
10800,9025,88,1024477.61,36,13.89,Personal,2022-03-12,Rejected,Not Applicable
10801,5592,60,2365537.36,48,9.52,Auto,2022-06-30,Rejected,Not Applicable
10802,644,21,988072.84,36,10.01,Auto,2023-01-17,Approved,Default
10803,122,68,1694178.33,120,11.76,Personal,2024-06-15,Rejected,Not Applicable
10804,3270,49,3329893.61,60,16.07,Business,2024-09-30,Approved,Default
10805,5183,53,1467906.33,60,10.8,Auto,2024-04-09,Rejected,Not Applicable
10806,1190,28,4500000,48,8.98,Auto,2022-04-11,Rejected,Not Applicable
10807,3112,43,2041497.12,36,13.81,Personal,2024-01-21,Rejected,Not Applicable
10808,2751,8,1437247.51,36,14.96,Personal,2023-03-21,Rejected,Not Applicable
10809,420,10,1686074.2,36,12.13,Business,2023-02-25,Rejected,Not Applicable
10810,513,38,2388295.07,36,9.19,Education,2023-04-19,Pending,Not Applicable
10811,2791,45,850145.08,60,13.39,Personal,2022-11-20,Rejected,Not Applicable
10812,4349,100,935848.3,60,9.74,Education,2023-11-22,Rejected,Not Applicable
10813,7758,37,4500000,60,10.63,Home,2024-08-10,Approved,No Default
10814,1462,21,2760375.97,48,16.18,Business,2023-11-03,Approved,No Default
10815,134,48,1231850.97,84,11.41,Personal,2023-06-11,Approved,No Default
10816,9399,13,2282561.94,48,13.11,Education,2023-12-26,Rejected,Not Applicable
10817,2175,52,4500000,24,9.49,Home,2024-02-02,Rejected,Not Applicable
10818,3917,36,4500000,60,9.26,Home,2022-05-04,Rejected,Not Applicable
10819,5657,25,524161.53,36,9.16,Education,2022-01-12,Rejected,Not Applicable
10820,8577,28,1544098.72,60,10.81,Home,2022-04-20,Approved,No Default
10821,7400,37,1715396.41,48,14.11,Personal,2022-04-18,Rejected,Not Applicable
10822,3006,31,4112241.8,120,12.56,Personal,2022-10-26,Rejected,Not Applicable
10823,3060,17,1225780.48,36,11.56,Personal,2022-06-06,Rejected,Not Applicable
10824,5513,91,2828260.04,60,12.79,Personal,2025-03-10,Rejected,Not Applicable
10825,9882,94,1531765.93,12,8.21,Education,2022-02-21,Approved,Default
10826,4553,56,758373.88,36,12.26,Personal,2024-04-24,Approved,Default
10827,40,22,1686844.9,48,7.7,Home,2024-08-03,Pending,Not Applicable
10828,7972,36,4453364.59,60,10.51,Auto,2024-06-09,Rejected,Not Applicable
10829,9535,72,2985011.98,36,10.68,Education,2023-09-04,Rejected,Not Applicable
10830,6278,81,4500000,24,9.03,Home,2024-10-04,Approved,Default
10831,2459,62,4500000,36,7.5,Home,2024-03-26,Approved,No Default
10832,1437,7,4500000,60,10.01,Home,2023-01-02,Approved,No Default
10833,8828,92,3215039.82,48,14.97,Business,2023-12-31,Rejected,Not Applicable
10834,4614,77,1774417.5,60,11.91,Personal,2024-09-28,Approved,No Default
10835,5191,83,4500000,84,8.55,Home,2022-07-24,Rejected,Not Applicable
10836,8940,13,2507347.0,48,16.33,Personal,2023-02-20,Rejected,Not Applicable
10837,1130,67,4320481.11,60,9.23,Home,2023-04-05,Approved,No Default
10838,2762,76,3531395.56,48,8.83,Education,2022-07-10,Rejected,Not Applicable
10839,4406,3,1080694.02,60,13.12,Personal,2023-12-27,Rejected,Not Applicable
10840,91,71,4500000,60,9.42,Home,2022-02-22,Rejected,Not Applicable
10841,2616,53,4500000,24,9.02,Home,2024-05-14,Rejected,Not Applicable
10842,2018,52,780579.11,24,11.18,Gold,2025-01-08,Rejected,Not Applicable
10843,9130,18,406498.45,36,9.97,Gold,2022-06-01,Approved,Default
10844,1318,34,3915633.51,48,16.73,Personal,2023-05-31,Pending,Not Applicable
10845,4562,6,4500000,24,11.37,Home,2022-10-27,Rejected,Not Applicable
10846,2548,57,4173267.94,24,10.93,Auto,2024-05-06,Rejected,Not Applicable
10847,407,23,3387914.36,120,9.66,Auto,2025-02-11,Rejected,Not Applicable
10848,6324,9,883241.56,36,13.11,Education,2023-07-25,Approved,No Default
10849,878,32,2234591.87,60,14.49,Personal,2024-10-14,Rejected,Not Applicable
10850,2266,57,2279461.8,24,8.14,Auto,2023-06-18,Approved,No Default
10851,6888,5,1785310.72,36,15.43,Personal,2023-07-29,Rejected,Not Applicable
10852,2685,61,2904582.47,120,9.96,Education,2024-08-18,Pending,Not Applicable
10853,5968,18,4500000,60,11.19,Auto,2025-02-26,Rejected,Not Applicable
10854,9516,31,2525761.69,24,15.71,Business,2022-10-03,Approved,No Default
10855,418,6,1557479.09,36,13.25,Gold,2024-05-08,Pending,Not Applicable
10856,6374,24,872180.88,84,15.15,Gold,2022-12-26,Rejected,Not Applicable
10857,3142,71,2516320.41,24,14.09,Business,2024-06-11,Rejected,Not Applicable
10858,768,86,2378954.84,60,12.46,Business,2024-11-16,Rejected,Not Applicable
10859,3585,43,3479573.16,120,15.05,Personal,2023-04-25,Approved,No Default
10860,6104,15,1285623.52,36,10.94,Education,2023-02-14,Approved,No Default
10861,884,27,4500000,24,8.53,Home,2025-02-12,Rejected,Not Applicable
10862,1949,36,4500000,36,8.29,Auto,2025-01-26,Rejected,Not Applicable
10863,9808,8,3690916.19,24,14.21,Personal,2023-12-10,Approved,No Default
10864,8714,57,1069480.32,48,12.07,Personal,2023-09-12,Rejected,Not Applicable
10865,5580,85,1413569.5,120,7.5,Home,2024-08-29,Rejected,Not Applicable
10866,8559,44,4500000,60,8.14,Home,2022-01-29,Approved,No Default
10867,6803,61,4500000,24,17.03,Business,2022-06-14,Pending,Not Applicable
10868,7976,67,2535540.0,36,14.85,Business,2022-06-12,Rejected,Not Applicable
10869,5224,9,736394.11,12,12.55,Gold,2024-07-21,Rejected,Not Applicable
10870,4248,32,1312606.78,36,9.68,Gold,2025-03-24,Rejected,Not Applicable
10871,5722,25,2675816.35,36,11.61,Personal,2022-02-23,Rejected,Not Applicable
10872,3146,94,3359266.29,120,13.5,Personal,2024-06-24,Approved,No Default
10873,7620,85,4500000,60,14.48,Business,2022-06-07,Rejected,Not Applicable
10874,1069,30,4500000,48,11.13,Auto,2022-10-07,Approved,No Default
10875,1837,23,3417065.99,48,12.95,Personal,2025-01-22,Rejected,Not Applicable
10876,5790,10,1268572.77,60,14.59,Personal,2023-05-20,Approved,No Default
